index,chk_col,vs_col,p_val
531,target,job_plan_res,0.18367181213288436
532,target,job_taxo,0.00014552620261208611
533,target,job_analyze_res,0.005173207718025301
534,target,learning_meetup,4.4286051469629405e-10
535,target,ideal_conf_workshop,0.34112348288206595
536,target,exp_observe_res,0.2514921763609563
537,target,learn_by_meetup,2.0251495713831846e-13
538,target,job_hire_res_vendor,0.2849178612402569
539,target,ideal_structure_cat,0.7250431631853012
540,target,likely_online_group,0.043775153194378455
541,target,factor_diverse_speak,0.007616937470401638
542,target,exp_buy_res_report,0.15294577079447072
543,target,learn_by_reading,0.3343349267433118
544,target,factor_ability_to_pay,0.5537896166470129
545,target,research_educ_cat,0.8359761566943954
546,target,session_long_talk,0.0535737066433506
